Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR8399907,2019-01-05 18:43:19,2019-01-05 18:40:34,18246,5583276,18246,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399907/SRR8399907.sralite.1,SRX5209104,217244125_Ankur027-A4S-45-3_S27,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213618,SAMN10696921,simple,32630,synthetic construct,217244125_Ankur027-A4S-45-3_S27_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,98F4F3767BAA9B774F1D3A005ED81232,D757CE5BF33D9DFD3FA67E22D8BB336F
SRR8399906,2019-01-05 18:43:19,2019-01-05 18:40:35,20656,6320736,20656,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399906/SRR8399906.sralite.1,SRX5209105,217244126_Ankur028-A4S-45-4_S28,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213619,SAMN10696922,simple,32630,synthetic construct,217244126_Ankur028-A4S-45-4_S28_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,58B5ED90825BBEE51E555F4CFF8EDF68,8D8394983F5CEF2C2E0639515D1280DA
SRR8399677,2019-01-05 18:42:24,2019-01-05 18:39:50,18240,5581440,18240,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399677/SRR8399677.sralite.1,SRX5208821,217244130_Ankur034-A6S-45-2_S34,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213335,SAMN10696936,simple,32630,synthetic construct,217244130_Ankur034-A6S-45-2_S34_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,8E7E128617DCFC93E431ED4D92875792,4FC38438A21E95FCF469CD125997B60A
SRR8399710,2019-01-05 18:42:23,2019-01-05 18:39:55,22729,6955074,22729,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399710/SRR8399710.sralite.1,SRX5208788,217244131_Ankur042-A1S-55-2_S42,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213301,SAMN10696880,simple,32630,synthetic construct,217244131_Ankur042-A1S-55-2_S42_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,11AF0FAFD96BA5DFD8141FD825127A13,8E09EA4D50C435739A352410B5CCEBC1
SRR8399452,2019-01-05 18:42:28,2019-01-05 18:39:32,20506,6274836,20506,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399452/SRR8399452.sralite.1,SRX5209046,217244134_Ankur050-A2S-55-2_S50,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213560,SAMN10696896,simple,32630,synthetic construct,217244134_Ankur050-A2S-55-2_S50_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,DEDC9D386F3DD5171EDE77755AC657AD,F7EFE5E22587C70127B6866C32C459E5
SRR8399524,2019-01-05 18:42:27,2019-01-05 18:39:39,27795,8505270,27795,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399524/SRR8399524.sralite.1,SRX5208974,217244143_Ankur082-B1S-45-2_S100,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213488,SAMN10696952,simple,32630,synthetic construct,217244143_Ankur082-B1S-45-2_S100_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,B8FDD740336A41BA9D6827FFB38C409A,2D6C18D79572A784250B21A1D96165BF
SRR8399531,2019-01-05 18:42:26,2019-01-05 18:39:42,30980,9479880,30980,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399531/SRR8399531.sralite.1,SRX5208967,217244144_Ankur083-B1S-45-3_S101,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213481,SAMN10696953,simple,32630,synthetic construct,217244144_Ankur083-B1S-45-3_S101_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,8396CE04510E9AB68D4000C9C1E98347,E2438F8DFBD076F6763796C4CE42C5E4
SRR8399818,2019-01-05 18:43:21,2019-01-05 18:40:07,26804,8202024,26804,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399818/SRR8399818.sralite.1,SRX5209193,217244147_Ankur090-B2S-45-2_S108,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213706,SAMN10696968,simple,32630,synthetic construct,217244147_Ankur090-B2S-45-2_S108_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,64EB1B93B7BA4AADF80A910CC403A9AC,5E045E907640FA2639A279F7846A79F1
SRR8399822,2019-01-05 18:43:21,2019-01-05 18:40:08,27102,8293212,27102,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399822/SRR8399822.sralite.1,SRX5209189,217244148_Ankur094-B2S-45-6_S112,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213703,SAMN10696972,simple,32630,synthetic construct,217244148_Ankur094-B2S-45-6_S112_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,E8563A516108F2A882CAD1475BC6347A,9FCC4679B2C9E48C40F7B3FC89E582CD
SRR8399550,2019-01-05 18:42:26,2019-01-05 18:39:46,31613,9673578,31613,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399550/SRR8399550.sralite.1,SRX5208948,217244156_Ankur129-C3S-45-1_S147,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213462,SAMN10697047,simple,32630,synthetic construct,217244156_Ankur129-C3S-45-1_S147_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,128E6FFA75C403A85111F15908018AE3,57FB6B6CE1CC3C64227EA88AEE2B9D56
SRR8399704,2019-01-05 18:42:23,2019-01-05 18:39:54,24648,7542288,24648,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399704/SRR8399704.sralite.1,SRX5208794,217244162_Ankur150-D2S-45-6_S168,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213308,SAMN10697084,simple,32630,synthetic construct,217244162_Ankur150-D2S-45-6_S168_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,B0A8663AEE59ACB9DB59DCC8733EE664,AAD155494C12613089D8808994EEF5D8
SRR8399768,2019-01-05 18:43:23,2019-01-05 18:40:03,30288,9268128,30288,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399768/SRR8399768.sralite.1,SRX5209243,217244165_Ankur155-E1S-45-3_S173,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213757,SAMN10697097,simple,32630,synthetic construct,217244165_Ankur155-E1S-45-3_S173_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,B5134DD786626DA563094B944C961EF6,A02BFE9A747087594C61CD1745DF1A8E
SRR8399763,2019-01-05 18:43:23,2019-01-05 18:40:02,28866,8832996,28866,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399763/SRR8399763.sralite.1,SRX5209248,217244166_Ankur158-E1S-45-6_S176,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213762,SAMN10697100,simple,32630,synthetic construct,217244166_Ankur158-E1S-45-6_S176_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,E766282463AB10CCA8CE257E1A0976DB,D672528F4C4D8753EB06115CDAEFF9F3
SRR8399764,2019-01-05 18:43:23,2019-01-05 18:40:07,24171,7396326,24171,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399764/SRR8399764.sralite.1,SRX5209247,217244167_Ankur159-E1S-45-7_S177,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213761,SAMN10697101,simple,32630,synthetic construct,217244167_Ankur159-E1S-45-7_S177_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,98410FCCFB7EA5D208F77E306317C619,9C2A8F94F0F56C89089EBE93021D0D83
SRR8399707,2019-01-05 18:42:23,2019-01-05 18:39:55,27437,8395722,27437,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399707/SRR8399707.sralite.1,SRX5208791,217244170_Ankur168-E2S-45-8_S186,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213305,SAMN10697118,simple,32630,synthetic construct,217244170_Ankur168-E2S-45-8_S186_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,EE988B8D5108E20D671504AE40BEEBB9,480E2B735CD07C4DE34C753F36D555F5
SRR8399496,2019-01-05 18:42:27,2019-01-05 18:39:37,21434,6558804,21434,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399496/SRR8399496.sralite.1,SRX5209002,217244176_Ankur189-B3S-55-5_S207,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213515,SAMN10696995,simple,32630,synthetic construct,217244176_Ankur189-B3S-55-5_S207_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,416DBEF7A8E8ADFCD3C093E38DD327E9,F729D2173F27AEB57CB6C371EB043BF4
SRR8399868,2019-01-05 18:43:20,2019-01-05 18:40:32,23311,7133166,23311,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399868/SRR8399868.sralite.1,SRX5209143,217244179_Ankur204-C1S-55-4_S222,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213657,SAMN10697026,simple,32630,synthetic construct,217244179_Ankur204-C1S-55-4_S222_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,F26380AF2DA2555C743CE7EB8EC756CC,747A7B3442EFE1B846863C8138A3C772
SRR8399654,2019-01-05 18:42:24,2019-01-05 18:39:50,27223,8330238,27223,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399654/SRR8399654.sralite.1,SRX5208844,217244185_Ankur214-C2S-55-6_S232,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213358,SAMN10697044,simple,32630,synthetic construct,217244185_Ankur214-C2S-55-6_S232_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,17D1664BA031AEE9B9BAB7BD0B929184,13ECAC023FA681DC67CF6FB0C0BD1AEB
SRR8399468,2019-01-05 18:42:27,2019-01-05 18:39:40,31942,9774252,31942,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399468/SRR8399468.sralite.1,SRX5209030,217244191_Ankur228-D1S-55-4_S246,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213544,SAMN10697074,simple,32630,synthetic construct,217244191_Ankur228-D1S-55-4_S246_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,F7F7DD38E16898577F8B7A2B6E9D092D,F8B1627BB71AB42B1CEE703E777E2A4F
SRR8399694,2019-01-05 18:42:23,2019-01-05 18:39:55,26285,8043210,26285,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399694/SRR8399694.sralite.1,SRX5208804,217244192_Ankur232-D1S-55-8_S250,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213318,SAMN10697078,simple,32630,synthetic construct,217244192_Ankur232-D1S-55-8_S250_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,B80B6793A8261BE4A90070A4C94F18CD,D48B596A05FFC891DA123B9B428BA838
SRR8399914,2019-01-05 18:43:19,2019-01-05 18:40:37,29128,8913168,29128,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399914/SRR8399914.sralite.1,SRX5209097,217244195_Ankur244-E1S-55-4_S262,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213610,SAMN10697106,simple,32630,synthetic construct,217244195_Ankur244-E1S-55-4_S262_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,890DF2B9138292D35CEC5A1EA7110601,80F95BC91716EA8E7A7944A634FD8D42
SRR8399780,2019-01-05 18:43:22,2019-01-05 18:40:04,28277,8652762,28277,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399780/SRR8399780.sralite.1,SRX5209231,217244197_Ankur254-E2S-55-6_S272,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213746,SAMN10697124,simple,32630,synthetic construct,217244197_Ankur254-E2S-55-6_S272_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,57CCFE933DB6C342804BFA77DB190F42,36936D5F56273A622166C6845C287849
SRR8399587,2019-01-05 18:42:25,2019-01-05 18:39:41,17537,5366322,17537,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399587/SRR8399587.sralite.1,SRX5208911,217245122_Ankur020-A3S-45-4_S20,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213425,SAMN10696906,simple,32630,synthetic construct,217245122_Ankur020-A3S-45-4_S20_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,BC4EF9D16CE5F036BE0F652D121025DB,2C22ED901C9A8609956C041714509718
SRR8399676,2019-01-05 18:42:24,2019-01-05 18:39:50,18434,5640804,18434,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399676/SRR8399676.sralite.1,SRX5208822,217245127_Ankur039-A6S-45-7_S39,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213336,SAMN10696941,simple,32630,synthetic construct,217245127_Ankur039-A6S-45-7_S39_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,EFA29491EEAE6C44DE87B6495073A34D,3BFD9C4AB69E89EA8C71577C2628C8A0
SRR8399711,2019-01-05 18:42:23,2019-01-05 18:39:53,20035,6130710,20035,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399711/SRR8399711.sralite.1,SRX5208787,217245129_Ankur043-A1S-55-3_S43,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213302,SAMN10696881,simple,32630,synthetic construct,217245129_Ankur043-A1S-55-3_S43_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,B18998FB759149684503B638E1875A05,EDF7994DFD1183DEAFDB74C1F1A1D85B
SRR8399904,2019-01-05 18:43:19,2019-01-05 18:40:34,18228,5577768,18228,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399904/SRR8399904.sralite.1,SRX5209107,217245133_Ankur062-A3S-55-6_S62,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213621,SAMN10696916,simple,32630,synthetic construct,217245133_Ankur062-A3S-55-6_S62_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,DB12ED4E9B3FB0FC36C9EE14BCE30F70,2097948F52CD17727D4DCDADAC8E852F
SRR8399753,2019-01-05 18:43:23,2019-01-05 18:39:58,19875,6081750,19875,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399753/SRR8399753.sralite.1,SRX5209258,217245136_Ankur068-A4S-55-4_S68,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213772,SAMN10696930,simple,32630,synthetic construct,217245136_Ankur068-A4S-55-4_S68_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,A730F0533B1A27221E865A9D9F4E336C,77A8BDBB166882A0DFDEA2284A2D76A9
SRR8399498,2019-01-05 18:42:27,2019-01-05 18:39:37,25966,7945596,25966,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399498/SRR8399498.sralite.1,SRX5209000,217245150_Ankur107-B4S-45-3_S125,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213514,SAMN10697001,simple,32630,synthetic construct,217245150_Ankur107-B4S-45-3_S125_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,AFF5DF3A17E503D5F58620FCD5A4EAA9,97E55CD518F7CA2890BF2AF426396893
SRR8399846,2019-01-05 18:43:21,2019-01-05 18:40:10,25293,7739658,25293,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399846/SRR8399846.sralite.1,SRX5209165,217245164_Ankur152-D2S-45-8_S170,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213679,SAMN10697086,simple,32630,synthetic construct,217245164_Ankur152-D2S-45-8_S170_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,DA2422C33E873CAF706AA9B08558ED5A,18145266AA76D9429F4127F4EDD6CCAC
SRR8399910,2019-01-05 18:43:19,2019-01-05 18:40:35,21522,6585732,21522,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399910/SRR8399910.sralite.1,SRX5209101,217245166_Ankur164-E2S-45-4_S182,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213615,SAMN10697114,simple,32630,synthetic construct,217245166_Ankur164-E2S-45-4_S182_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,88E3E4D305348CADF4A80409D3F29608,11DC3E6FE4BE27510F5271D7C5054E0F
SRR8399462,2019-01-05 18:42:28,2019-01-05 18:39:35,28100,8598600,28100,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399462/SRR8399462.sralite.1,SRX5209036,217245168_Ankur169-B1S-55-1_S187,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213550,SAMN10696959,simple,32630,synthetic construct,217245168_Ankur169-B1S-55-1_S187_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,DD3F8CF8311D207688D548E2F8CB7388,B7B25B9871BA66E6358DBB39AA73F0C2
SRR8399458,2019-01-05 18:42:28,2019-01-05 18:39:33,31919,9767214,31919,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399458/SRR8399458.sralite.1,SRX5209040,217245169_Ankur173-B1S-55-5_S191,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213554,SAMN10696963,simple,32630,synthetic construct,217245169_Ankur173-B1S-55-5_S191_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,98E2DFA654AF71ABD7D1CE41919E89FA,DE8A150F100C6C75E3C1B09829062EF0
SRR8399457,2019-01-05 18:42:28,2019-01-05 18:39:34,30967,9475902,30967,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399457/SRR8399457.sralite.1,SRX5209041,217245170_Ankur174-B1S-55-6_S192,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213555,SAMN10696964,simple,32630,synthetic construct,217245170_Ankur174-B1S-55-6_S192_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,A07C74763C7E3FD4A19A56795B7A6465,BD08F65CEAEA03F10192D88D5C0D0DF3
SRR8399733,2019-01-05 18:42:23,2019-01-05 18:39:59,29077,8897562,29077,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399733/SRR8399733.sralite.1,SRX5208765,217245172_Ankur180-B2S-55-4_S198,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213279,SAMN10696978,simple,32630,synthetic construct,217245172_Ankur180-B2S-55-4_S198_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,6A546103FED7B0D58CE7A8E20BD68059,AEDF010C0A9ED3DEFC41FFC37ED472DC
SRR8399605,2019-01-05 18:42:25,2019-01-05 18:39:45,27262,8342172,27262,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399605/SRR8399605.sralite.1,SRX5208893,217245174_Ankur187-B3S-55-3_S205,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213407,SAMN10696993,simple,32630,synthetic construct,217245174_Ankur187-B3S-55-3_S205_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,D880354ECF59292F36F16D499F955FC4,A2D65DB694E4EF7E5ADBF50F6054E98A
SRR8399879,2019-01-05 18:43:20,2019-01-05 18:40:34,26981,8256186,26981,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399879/SRR8399879.sralite.1,SRX5209132,217245179_Ankur208-C1S-55-8_S226,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213646,SAMN10697030,simple,32630,synthetic construct,217245179_Ankur208-C1S-55-8_S226_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,FF3F95C7F338BBCAE211CF8ED630CDB1,73ABC1EC6C99900294BD9B553C14335F
SRR8399898,2019-01-05 18:43:19,2019-01-05 18:40:37,26420,8084520,26420,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399898/SRR8399898.sralite.1,SRX5209113,217245182_Ankur220-C3S-55-4_S238,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213627,SAMN10697058,simple,32630,synthetic construct,217245182_Ankur220-C3S-55-4_S238_L001_R1,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,3EA2DFA7E850B1E56FD5FC359340C8E9,A0104302767D76C36CA2736758BC532B
